"go_id","go_desc","gene_count","up_count","down_count","background_count","p_value","odds_ratio","p_adj"
"GO:0004805","trehalose-phosphatase activity",3,1,2,23,0.089407458694145,3.07372311271496,0.323058886514146
"GO:0004806","triglyceride lipase activity",2,1,1,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0004888","transmembrane signaling receptor activity",10,2,8,131,0.0857644170941668,1.69608436498529,0.323058886514146
"GO:0005049","nuclear export signal receptor activity",2,2,0,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0005216","ion channel activity",4,2,2,33,0.0657478015232083,2.82756483537746,0.323058886514146
"GO:0005536","glucose binding",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0005545","1-phosphatidylinositol binding",3,0,3,23,0.089407458694145,3.07372311271496,0.323058886514146
"GO:0005652","nuclear lamina",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0005746","mitochondrial respirasome",3,3,0,22,0.0804136738428252,3.23559305596001,0.323058886514146
"GO:0005938","cell cortex",4,3,1,33,0.0657478015232083,2.82756483537746,0.323058886514146
"GO:0005951","carbamoyl-phosphate synthase complex",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006020","inositol metabolic process",2,0,2,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0006083","acetate metabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006112","energy reserve metabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006212","uracil catabolic process",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006222","UMP biosynthetic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006540","glutamate decarboxylation to succinate",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006562","proline catabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006572","tyrosine catabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006817","phosphate ion transport",14,4,10,196,0.0751193317111941,1.57981628484395,0.323058886514146
"GO:0006825","copper ion transport",2,1,1,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0006971","hypotonic response",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006997","nucleus organization",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0007059","chromosome segregation",3,3,0,23,0.089407458694145,3.07372311271496,0.323058886514146
"GO:0007263","nitric oxide mediated signal transduction",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008184","glycogen phosphorylase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008443","phosphofructokinase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008477","purine nucleosidase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008534","oxidized purine nucleobase lesion DNA N-glycosylase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008654","phospholipid biosynthetic process",5,2,3,50,0.0822756263115626,2.27820637546505,0.323058886514146
"GO:0008696","4-amino-4-deoxychorismate lyase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008783","agmatinase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008798","beta-aspartyl-peptidase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008864","formyltetrahydrofolate deformylase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0008865","fructokinase activity",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0009349","riboflavin synthase complex",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0009448","gamma-aminobutyric acid metabolic process",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0009450","gamma-aminobutyric acid catabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0009524","phragmoplast",6,3,3,62,0.0681985400014239,2.1974324944707,0.323058886514146
"GO:0009554","megasporogenesis",2,1,1,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0009742","brassinosteroid mediated signaling pathway",6,2,4,66,0.0865519764436527,2.05075000313514,0.323058886514146
"GO:0009790","embryo development",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0009805","coumarin biosynthetic process",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0009852","auxin catabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0009934","regulation of meristem structural organization",3,1,2,21,0.0718385441078477,3.4154530350429,0.323058886514146
"GO:0009955","adaxial/abaxial pattern specification",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0009956","radial pattern formation",2,1,1,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0009973","adenylyl-sulfate reductase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0010133","proline catabolic process to glutamate",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0010182","sugar mediated signaling pathway",2,2,0,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0010235","guard mother cell cytokinesis",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0010430","fatty acid omega-oxidation",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0010444","guard mother cell differentiation",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0015019","heparan-alpha-glucosaminide N-acetyltransferase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0015152","glucose-6-phosphate transmembrane transporter activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0015207","adenine transmembrane transporter activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0015234","thiamine transmembrane transporter activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0015250","water channel activity",3,0,3,22,0.0804136738428252,3.23559305596001,0.323058886514146
"GO:0015301","anion:anion antiporter activity",2,2,0,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0015714","phosphoenolpyruvate transport",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0015760","glucose-6-phosphate transport",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0016508","long-chain-enoyl-CoA hydratase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0016624","oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",2,1,1,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0016649","oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0016853","isomerase activity",14,5,9,193,0.0680440498001521,1.60646356115113,0.323058886514146
"GO:0016855","racemase and epimerase activity, acting on amino acids and derivatives",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0016874","ligase activity",36,18,18,595,0.0673755671227178,1.32616218190558,0.323058886514146
"GO:0016889","endodeoxyribonuclease activity, producing 3'-phosphomonoesters",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0018200","peptidyl-glutamic acid modification",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0019148","D-cysteine desulfhydrase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0019419","sulfate reduction",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0019483","beta-alanine biosynthetic process",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0019605","butyrate metabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0022834","ligand-gated channel activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0022904","respiratory electron transport chain",2,0,2,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0030920","peptidyl-serine acetylation",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0030974","thiamine pyrophosphate transmembrane transport",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",8,2,6,98,0.0868029318297876,1.82354104346437,0.323058886514146
"GO:0031177","phosphopantetheine binding",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0031358","intrinsic component of chloroplast outer membrane",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0032469","endoplasmic reticulum calcium ion homeostasis",2,0,2,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0033095","aleurone grain",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0033274","response to vitamin B2",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0033617","mitochondrial cytochrome c oxidase assembly",3,3,0,22,0.0804136738428252,3.23559305596001,0.323058886514146
"GO:0033818","beta-ketoacyl-acyl-carrier-protein synthase III activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0034501","protein localization to kinetochore",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0035299","inositol pentakisphosphate 2-kinase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0036094","small molecule binding",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0036396","RNA N6-methyladenosine methyltransferase complex",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0040009","regulation of growth rate",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0040020","regulation of meiotic nuclear division",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0042144","vacuole fusion, non-autophagic",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0042398","cellular modified amino acid biosynthetic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0042995","cell projection",3,2,1,22,0.0804136738428252,3.23559305596001,0.323058886514146
"GO:0043157","response to cation stress",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0043617","cellular response to sucrose starvation",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0043727","5-amino-4-imidazole carboxylate lyase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0044322","endoplasmic reticulum quality control compartment",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0044545","NSL complex",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0045298","tubulin complex",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0045489","pectin biosynthetic process",4,4,0,36,0.0850022946928504,2.56214446732428,0.323058886514146
"GO:0046523","S-methyl-5-thioribose-1-phosphate isomerase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0047254","2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucosyltransferase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0047268","galactinol-raffinose galactosyltransferase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0047918","GDP-mannose 3,5-epimerase activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0047938","glucose-6-phosphate 1-epimerase activity",2,1,1,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0048046","apoplast",19,3,16,291,0.088250815952252,1.43525452925034,0.323058886514146
"GO:0048306","calcium-dependent protein binding",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0048573","photoperiodism, flowering",3,0,3,23,0.089407458694145,3.07372311271496,0.323058886514146
"GO:0048577","negative regulation of short-day photoperiodism, flowering",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0048825","cotyledon development",2,0,2,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0050155","ornithine(lysine) transaminase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0050566","asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0051128","regulation of cellular component organization",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0051208","sequestering of calcium ion",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0051211","anisotropic cell growth",2,2,0,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0051569","regulation of histone H3-K4 methylation",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0052865","1-deoxy-D-xylulose 5-phosphate biosynthetic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0052902","spermidine:oxygen oxidoreductase (3-aminopropanal-forming) activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0052903","N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0052904","N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0055038","recycling endosome membrane",2,2,0,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0060320","rejection of self pollen",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0061388","regulation of rate of cell growth",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0061650","ubiquitin-like protein conjugating enzyme activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0061815","deubiquitinase, acting on linear ubiquitin",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0070012","oligopeptidase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0070402","NADPH binding",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0070403","NAD+ binding",3,2,1,22,0.0804136738428252,3.23559305596001,0.323058886514146
"GO:0070407","oxidation-dependent protein catabolic process",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0071226","cellular response to molecule of fungal origin",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0071423","malate transmembrane transport",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0071479","cellular response to ionizing radiation",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0071528","tRNA re-export from nucleus",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0071669","plant-type cell wall organization or biogenesis",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0071818","BAT3 complex",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0071934","thiamine transmembrane transport",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0072593","reactive oxygen species metabolic process",2,0,2,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:0080020","regulation of coenzyme A biosynthetic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0090416","nicotinate transmembrane transporter activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0090417","N-methylnicotinate transmembrane transporter activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0090422","thiamine pyrophosphate transmembrane transporter activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0097159","organic cyclic compound binding",2,0,2,11,0.0902659899233554,4.55202769994512,0.323058886514146
"GO:0097552","mitochondrial double-strand break repair via homologous recombination",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0097577","sequestering of iron ion",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0106310","protein serine kinase activity",17,10,7,251,0.0796820219497618,1.49255000953015,0.323058886514146
"GO:0106311","protein threonine kinase activity",17,10,7,251,0.0796820219497618,1.49255000953015,0.323058886514146
"GO:1900049","regulation of histone exchange",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1901606","alpha-amino acid catabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1902457","negative regulation of stomatal opening",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1903409","reactive oxygen species biosynthetic process",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1904262","negative regulation of TORC1 signaling",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1904380","endoplasmic reticulum mannose trimming",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1904382","mannose trimming involved in glycoprotein ERAD pathway",1,0,1,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:1990189","peptide-serine-N-acetyltransferase activity",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:2000693","positive regulation of seed maturation",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:2001006","regulation of cellulose biosynthetic process",2,2,0,10,0.0761389534275568,5.12041550124835,0.323058886514146
"GO:2001142","nicotinate transport",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:2001143","N-methylnicotinate transport",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:2001294","malonyl-CoA catabolic process",1,1,0,2,0.091011998496264,20.4704758384245,0.323058886514146
"GO:0006302","double-strand break repair",4,1,3,37,0.0919665497042831,2.4844906310173,0.325482796294627
"GO:0016757","transferase activity, transferring glycosyl groups",4,4,0,37,0.0919665497042831,2.4844906310173,0.325482796294627
"GO:0050832","defense response to fungus",13,5,8,186,0.0954808497097075,1.54266598258358,0.337421999859084
"GO:0009505","plant-type cell wall",13,6,7,187,0.0984864081906417,1.53374587769893,0.347530830669775
"GO:0030976","thiamine pyrophosphate binding",3,1,2,24,0.0987994881493102,2.92727062155616,0.348122902361393
"GO:0000070","mitotic sister chromatid segregation",2,1,1,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0004106","chorismate mutase activity",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0004471","malate dehydrogenase (decarboxylating) (NAD+) activity",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0005227","calcium activated cation channel activity",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0009072","aromatic amino acid family metabolic process",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0009864","induced systemic resistance, jasmonic acid mediated signaling pathway",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0010179","IAA-Ala conjugate hydrolase activity",2,2,0,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0010555","response to mannitol",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0015979","photosynthesis",14,5,9,207,0.10504113114654,1.48920540602539,0.362269982455232
"GO:0019375","galactolipid biosynthetic process",2,2,0,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0019903","protein phosphatase binding",2,1,1,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0033180","proton-transporting V-type ATPase, V1 domain",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0042138","meiotic DNA double-strand break formation",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0045548","phenylalanine ammonia-lyase activity",2,2,0,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0051156","glucose 6-phosphate metabolic process",2,0,2,12,0.1050824865636,4.09685238953886,0.362269982455232
"GO:0098655","cation transmembrane transport",5,0,5,54,0.105940574502294,2.09187556915605,0.364703471993528
"GO:0004565","beta-galactosidase activity",4,0,4,39,0.106673423878833,2.34223323359269,0.365650248374368
"GO:0008360","regulation of cell shape",4,2,2,39,0.106673423878833,2.34223323359269,0.365650248374368
"GO:0009553","embryo sac development",4,2,2,39,0.106673423878833,2.34223323359269,0.365650248374368
"GO:0009901","anther dehiscence",3,0,3,25,0.108568614304065,2.79413183953165,0.371084735909471
"GO:0030865","cortical cytoskeleton organization",3,2,1,25,0.108568614304065,2.79413183953165,0.371084735909471
"GO:0106306","protein serine phosphatase activity",17,8,9,263,0.109392090129128,1.41915519204751,0.372835630084483
"GO:0106307","protein threonine phosphatase activity",17,8,9,263,0.109392090129128,1.41915519204751,0.372835630084483
"GO:0016829","lyase activity",18,5,13,282,0.110989415914396,1.40030867498728,0.377742387117745
"GO:0030276","clathrin binding",5,2,3,55,0.112327421065982,2.05000375306574,0.381753901949067
"GO:0005509","calcium ion binding",27,14,13,452,0.113046208805118,1.30586775522351,0.383652572658729
"GO:0000706","meiotic DNA double-strand break processing",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0000940","outer kinetochore",1,1,0,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0001216","DNA-binding transcription activator activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0001505","regulation of neurotransmitter levels",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0002151","G-quadruplex RNA binding",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0003400","regulation of COPII vesicle coating",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0003906","DNA-(apurinic or apyrimidinic site) endonuclease activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0003950","NAD+ ADP-ribosyltransferase activity",2,2,0,13,0.120493640663552,3.72398212450902,0.387794624882262
"GO:0004084","branched-chain-amino-acid transaminase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004121","cystathionine beta-lyase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004322","ferroxidase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004349","glutamate 5-kinase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004350","glutamate-5-semialdehyde dehydrogenase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004451","isocitrate lyase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004520","endodeoxyribonuclease activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004571","mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",2,1,1,13,0.120493640663552,3.72398212450902,0.387794624882262
"GO:0004645","1,4-alpha-oligoglucan phosphorylase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004665","prephenate dehydrogenase (NADP+) activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004715","non-membrane spanning protein tyrosine kinase activity",3,2,1,26,0.118693145021691,2.67258755945863,0.387794624882262
"GO:0004729","oxygen-dependent protoporphyrinogen oxidase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004750","ribulose-phosphate 3-epimerase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004753","saccharopine dehydrogenase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0004969","histamine receptor activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0005338","nucleotide-sugar transmembrane transporter activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0005515","protein binding",129,56,73,2498,0.115894704954708,1.12576810707259,0.387794624882262
"GO:0005640","nuclear outer membrane",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0005741","mitochondrial outer membrane",4,1,3,42,0.130559423056653,2.15723953839362,0.387794624882262
"GO:0006218","uridine catabolic process",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0006435","threonyl-tRNA aminoacylation",1,1,0,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0006588","activation of tryptophan 5-monooxygenase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0006637","acyl-CoA metabolic process",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0006828","manganese ion transport",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",8,4,4,107,0.126417805897226,1.65729646380797,0.387794624882262
"GO:0006904","vesicle docking involved in exocytosis",3,2,1,26,0.118693145021691,2.67258755945863,0.387794624882262
"GO:0007062","sister chromatid cohesion",2,1,1,13,0.120493640663552,3.72398212450902,0.387794624882262
"GO:0008081","phosphoric diester hydrolase activity",3,0,3,27,0.129151016997736,2.56103785893285,0.387794624882262
"GO:0008199","ferric iron binding",2,1,1,13,0.120493640663552,3.72398212450902,0.387794624882262
"GO:0008290","F-actin capping protein complex",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0008661","1-deoxy-D-xylulose-5-phosphate synthase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0008773","[protein-PII] uridylyltransferase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0008843","endochitinase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0008977","prephenate dehydrogenase (NAD+) activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0009569","chloroplast starch grain",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0009590","detection of gravity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0009866","induced systemic resistance, ethylene mediated signaling pathway",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0009908","flower development",11,4,7,159,0.124230553518835,1.5249748357629,0.387794624882262
"GO:0009922","fatty acid elongase activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0010136","ureide catabolic process",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0010165","response to X-ray",1,1,0,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0015742","alpha-ketoglutarate transport",1,1,0,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0015853","adenine transport",1,1,0,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0016576","histone dephosphorylation",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0016647","oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",3,2,1,27,0.129151016997736,2.56103785893285,0.387794624882262
"GO:0016772","transferase activity, transferring phosphorus-containing groups",2,0,2,13,0.120493640663552,3.72398212450902,0.387794624882262
"GO:0016813","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0019284","L-methionine salvage from S-adenosylmethionine",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0019751","polyol metabolic process",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0019784","NEDD8-specific protease activity",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
"GO:0030091","protein repair",1,0,1,3,0.133365096370194,10.2362379554253,0.387794624882262
